summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,time_first_observed,violation_county,violation_in_front_of_or_opposite,house_number,street_name,intersecting_street,date_first_observed,law_section,sub_division,violation_legal_code,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_post_code,violation_description,no_standing_or_stopping_violation,hydrant_violation,double_parking_violation,vehicle_color_standard,borough,hour,day_of_week,year,month,restriction_start_hour,month_name
5135684244,HLM6892,NY,PAS,2024-07-06,7,4DSD,KIA,V,0,0,0,0,,0,0,0,,,0500P,,BK,,,PENNSYLVANIA AVE (S/,B) @ SEAVIEW AVE,0.0,1111.0,D,T,,,,GY,,2016.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,GREY,Brooklyn,5.0,Saturday,2024,7,,July
4905265356,GPT9829,NY,PAS,2024-07-01,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0426P,,QN,,,EB ASTORIA BLVD @ 11,0TH ST,0.0,1180.0,B,T,,,,BK,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,4.0,Monday,2024,7,,July
9137359356,GDR5334,NY,PAS,2024-07-03,31,4DSD,NISSA,T,34310,10510,10610,20250202,13.0,13,13,374555,T102,N,0321P,,NY,F,121,W 27TH ST,,0.0,408.0,L3,,YYYYY,0800A,0600P,GY,,2022.0,,0.0,99.0,31-NO STAND (COM. MTR. ZONE),,,,GREY,Manhattan,3.0,Wednesday,2024,7,8.0,July
9140510852,64369NE,NY,COM,2024-07-11,82,DELV,HIN,T,17870,0,0,20250228,14.0,14,14,356484,T106,M,1110A,,NY,I,S,E 44TH ST,10ft E/of 5th Ave,0.0,408.0,K1,,YYYYYYY,,,MR,,2024.0,,0.0,24.0,82-UNALTERED COMMERC VEHICLE,,,,MR,Manhattan,11.0,Thursday,2024,7,,July
9141610295,KGE4459,NY,PAS,2024-07-05,21,4DSD,TESLA,T,18590,10110,10010,20241018,19.0,19,19,367949,T103,G,0935A,,NY,F,308,E 80TH ST,,0.0,408.0,D1,,Y  Y,0900A,1030A,GY,,2020.0,,0.0,47.0,21-NO PARKING (STREET CLEAN),,,,GREY,Manhattan,9.0,Friday,2024,7,9.0,July
4908640683,C27NEG,NJ,PAS,2024-07-22,36,SD,HYUND,V,0,0,0,0,,0,0,0,,,0115A,,BK,,,EB ATLANTIC AVE @ CL,ASSON AVE,0.0,1180.0,B,T,,,,,,2012.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,1.0,Monday,2024,7,,July
9140828165,C354888,CT,CMB,2024-07-10,53,SUBN,CHEVR,T,19090,0,0,20248888,23.0,23,23,362545,T103,L,1000P,,NY,I,S,E 106TH ST,120ft E/of 5th Ave,0.0,408.0,F6,,YYYYYYY,,,GREY,,0.0,,0.0,,53-SAFETY ZONE,,,,GREY,Manhattan,10.0,Wednesday,2024,7,,July
9139478336,T1814634,MD,PAS,2024-07-03,14,SUBN,HONDA,T,10010,17590,17650,20240788,17.0,17,17,367395,MTTF,G,0258P,,NY,F,570,1ST AVE,,0.0,408.0,C,,YYYYYYY,,,SILVE,,0.0,,0.0,2.0,14-NO STANDING,,,,SILVER,Manhattan,2.0,Wednesday,2024,7,,July
4038025615,KSF8054,NY,PAS,2024-07-12,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0654P,,QN,,,SB MAIN ST @ 37TH AV,E,0.0,1111.0,C,T,,,,GY,,2021.0,,0.0,,BUS LANE VIOLATION,,,,GREY,Queens,6.0,Friday,2024,7,,July
4905462666,39DSCP,FL,PAS,2024-07-03,36,4D,LEXUS,V,0,0,0,0,,0,0,0,,,0105P,,BK,,,SB GERRITSEN AVE @ F,ORD ST,0.0,1180.0,B,T,,,,BLK,,2019.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,1.0,Wednesday,2024,7,,July
9133964543,KBG1707,NY,PAS,2024-07-01,21,SUBN,LINCO,T,82030,58730,85730,20241002,79.0,79,79,358173,T301,H,0826A,,K,O,110,STOCKTON ST,,0.0,408.0,D1,,Y  Y,0800A,0930A,BK,,2022.0,,0.0,11.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Brooklyn,8.0,Monday,2024,7,8.0,July
9141751073,KRV8450,NY,PAS,2024-07-24,38,SUBN,CADIL,T,23230,12730,82030,20250912,83.0,83,83,375320,T301,S,0126P,,K,F,913,BROADWAY,,0.0,408.0,H1,,YYYYYY,0900A,0700P,GY,,2021.0,313998,0.0,11.0,38-FAILURE TO DSPLAY METER REC,,,,GREY,Brooklyn,1.0,Wednesday,2024,7,9.0,July
8985867258,55836ME,NY,COM,2024-07-17,14,VAN,CHEVR,T,45440,11750,13015,20251130,1.0,1,1,363512,T105,H,0523P,,NY,F,156,WILLIAM ST,,0.0,408.0,C,,YYYYYYY,,,RD,,2017.0,,0.0,56.0,14-NO STANDING,,,,RED,Manhattan,5.0,Wednesday,2024,7,,July
9140826740,83475PC,NY,APP,2024-07-06,84,REFG,HIN,T,11710,35450,35470,20250331,24.0,24,24,362545,T103,L,0652A,,NY,O,516,AMSTERDAM AVE,,0.0,408.0,K7,,YYYYYYY,,,WH,,2018.0,,0.0,,84-PLATFORM LIFTS IN LOW POSIT,,,,WHITE,Manhattan,6.0,Saturday,2024,7,,July
9138216759,GUM1802,NY,PAS,2024-06-27,16,SUBN,NISSA,T,19190,12040,12240,20241017,110.0,110,110,363042,T401,M,0709A,,Q,F,58-02,99TH ST,,0.0,408.0,K2,,YYYYYYY,0700A,0700P,GY,,2015.0,,0.0,,16A-NO STD (COM VEH) NON-COM,,,,GREY,Queens,7.0,Thursday,2024,6,7.0,June
4908212922,JRA6388,NY,PAS,2024-07-19,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1205P,,BK,,,EB LINDEN BLVD @ E 9,4TH ST,0.0,1180.0,B,T,,,,BK,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,12.0,Friday,2024,7,,July
2018881954,T795007C,NY,OMT,2024-07-18,21,4DSD,TOYOT,S,21520,26250,26280,20250630,40.0,40,0,637002,BX01,,0913A,00000,Bronx,F,681,COURTLANDT AVENUE,,0.0,408.0,d1,,Y  Y,0900A,1030A,WH,,2020.0,,0.0,,NO PARKING STREET CLEANING,,,,WHITE,Other,9.0,Thursday,2024,7,9.0,July
8938724633,24067MB,NY,COM,2024-07-16,17,VAN,MITSU,T,34490,0,0,20241231,10.0,10,10,330487,T501,B,0642P,,NY,I,S,W 36TH ST,200ft W/of 10th Ave,0.0,408.0,C4,,YYYYYYY,,,WH,,2005.0,,0.0,99.0,17-NO STAND (EXC AUTH VEH),,,,WHITE,Manhattan,6.0,Tuesday,2024,7,,July
9139958772,70189MN,NY,COM,2024-07-16,46,DELV,FRUEH,T,15350,16850,32580,20250131,1.0,1,1,376135,T105,I,0114P,,NY,O,200,CHURCH ST,,0.0,408.0,F1,,YYYYYYY,,,WH,,2019.0,,0.0,65.0,46B-DOUBLE PARKING (COM-100FT),,,,WHITE,Manhattan,1.0,Tuesday,2024,7,,July
9141576810,JAF3638,NY,PAS,2024-07-13,20,4DSD,NISSA,T,29290,44890,32590,20240717,1.0,1,1,371759,T105,J,0156P,,NY,F,162,PRINCE ST,,0.0,408.0,D,,YYYYYY,0800A,0600P,GY,,2022.0,,0.0,52.0,20A-NO PARKING (NON-COM),,,,GREY,Manhattan,1.0,Saturday,2024,7,8.0,July
5135668676,LGY8019,NY,PAS,2024-07-05,7,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0412P,,BK,,,ATLANTIC AVE (W/B) @,BEDFORD AVE,0.0,1111.0,D,T,,,,BR,,2020.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,BROWN,Brooklyn,4.0,Friday,2024,7,,July
9135619259,LEA9679,NY,PAS,2024-07-14,40,4DSD,HYUND,T,20740,0,0,20250815,110.0,110,110,354088,T401,K,0624A,,Q,I,W,114TH ST,22ft N/of 43rd Ave,0.0,408.0,E2,,YYYYYYY,,,GY,,2014.0,,4.0,,40-FIRE HYDRANT,,,,GREY,Queens,6.0,Sunday,2024,7,,July
9140321307,83475PC,NY,APP,2024-07-09,46,REFG,HIN,T,11710,35450,35470,20250331,20.0,20,20,374583,T103,O,0855A,,NY,O,510,AMSTERDAM AVE,,0.0,408.0,F1,,YYYYYYY,,,WH,,2018.0,,0.0,32.0,46B-DOUBLE PARKING (COM-100FT),,,,WHITE,Manhattan,8.0,Tuesday,2024,7,,July
4905048898,53539NB,NY,COM,2024-07-03,36,VAN,RAM,V,0,0,0,0,,0,0,0,,,0542A,,BK,,,WB LINDEN BLVD @ MIL,FORD ST,0.0,1180.0,B,T,,,,WH,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Brooklyn,5.0,Wednesday,2024,7,,July
4906760545,10876TV,NY,TOW,2024-07-10,36,TOW,PETER,V,10810,40404,40404,0,,0,0,0,,,0343A,,BK,,,WB 20TH ST @ 8TH AVE,,0.0,1180.0,B,T,,,,BK,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,3.0,Wednesday,2024,7,,July
4904937089,KYT1712,NY,PAS,2024-06-30,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0630A,,BX,,,EB E 233RD ST @ EDEN,WALD AVE,0.0,1180.0,B,T,,,,WH,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Bronx,6.0,Sunday,2024,6,,June
4904588757,31BCKV,FL,PAS,2024-06-27,36,4D,FORD,V,0,0,0,0,,0,0,0,,,0853A,,BX,,,EB E 233RD ST @ KATO,NAH AVE,0.0,1180.0,B,T,,,,BLK,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Bronx,8.0,Thursday,2024,6,,June
4907624736,JGP2075,NY,PAS,2024-07-16,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0935P,,BX,,,SB NEW ENGLAND THRUW,AY @ REEDS MILL LN,0.0,1180.0,B,T,,,,BL,,2017.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Bronx,9.0,Tuesday,2024,7,,July
9140759040,90795ND,NY,COM,2024-07-16,84,DELV,KENWO,T,10510,0,0,20250531,10.0,10,10,375290,T102,B,1014A,,NY,I,W,6TH AVE,10ft S/of W 21st St,0.0,408.0,K7,,YYYYYYY,,,RD,,2024.0,,0.0,99.0,84-PLATFORM LIFTS IN LOW POSIT,,,,RED,Manhattan,10.0,Tuesday,2024,7,,July
4905713730,JDN5591,NY,PAS,2024-07-05,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0757A,,QN,,,NB RUST ST @ 58TH AV,E,0.0,1180.0,B,T,,,,WH,,2006.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Queens,7.0,Friday,2024,7,,July
4904752521,KWX2562,NY,PAS,2024-06-28,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0753A,,QN,,,WB GRAND CENTRAL PKW,Y @ CHEVY CHASE ST,0.0,1180.0,B,T,,,,GY,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,7.0,Friday,2024,6,,June
9138826112,KYR8306,NY,PAS,2024-07-09,71,4DSD,TOYOT,T,95030,0,0,20241004,90.0,90,90,372249,T301,B,1043A,,K,I,W,WYTHE AVE,30ft S/of S 5th St,0.0,408.0,J6,,YYYYYYY,,,GY,,2005.0,,0.0,,71A-INSP STICKER EXPIRED (NYS),,,,GREY,Brooklyn,10.0,Tuesday,2024,7,,July
9141991801,XPEA76,NJ,PAS,2024-07-11,82,DELV,ISUZU,T,10710,26690,15810,88888888,6.0,6,6,376962,T102,R,1229P,,NY,F,47,7TH AVE S,,0.0,408.0,K1,,YYYYYYY,,,WHITE,,0.0,,0.0,23.0,82-UNALTERED COMMERC VEHICLE,,,,WHITE,Manhattan,12.0,Thursday,2024,7,,July
4904263509,HCF9546,NY,PAS,2024-06-26,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1234P,,QN,,,SB HOLLIS CT BLVD @,91ST AVE,0.0,1180.0,B,T,,,,BL,,2011.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,12.0,Wednesday,2024,6,,June
9142115759,2703338,IN,PAS,2024-07-09,47,TRAC,FRUEH,T,10910,34870,34890,20248888,18.0,18,18,365928,T106,N,1216P,,NY,F,856,9TH AVE,,0.0,408.0,L2,,YYYYYY,0700A,0700P,WHITE,,0.0,,0.0,24.0,47-DOUBLE PKG-MIDTOWN(COM VEH),,,,WHITE,Manhattan,12.0,Tuesday,2024,7,7.0,July
9136549198,FBC5951,NY,PAS,2024-07-03,70,SUBN,ROVER,T,35430,13980,56440,20240608,70.0,70,70,373723,T302,A,0845A,,K,F,817,E 14TH ST,,0.0,408.0,J3,,YYYYYYY,,,BK,,2015.0,,0.0,5.0,70A-REG. STICKER EXPIRED (NYS),,,,BLACK,Brooklyn,8.0,Wednesday,2024,7,,July
4037924560,T127218C,NY,OMT,2024-07-07,5,SUBN,TESLA,V,0,0,0,0,,0,0,0,,,0415P,,QN,,,WB JAMAICA AVE @ PAR,SONS BLVD,0.0,1111.0,C,T,,,,BK,,2023.0,,0.0,,BUS LANE VIOLATION,,,,BLACK,Queens,4.0,Sunday,2024,7,,July
4904498902,GTY1105,NY,PAS,2024-06-30,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0508P,,QN,,,WB HILLSIDE AVE @ 23,1ST ST,0.0,1180.0,B,T,,,,BL,,2015.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,5.0,Sunday,2024,6,,June
4908059068,LCG2866,NY,PAS,2024-07-18,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0649A,,BK,,,EB SHORE PKWY @ OCEA,N PKWY,0.0,1180.0,B,T,,,,GL,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GOLD,Brooklyn,6.0,Thursday,2024,7,,July
9140380701,HVN5438,NY,PAS,2024-07-09,21,SUBN,HONDA,T,72630,5530,5630,20260122,78.0,78,78,368479,T302,C,0958A,,K,O,86,PROSPECT PARK WEST,,0.0,408.0,D1,,Y,0900A,1030A,BK,,2015.0,,0.0,59.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Brooklyn,9.0,Tuesday,2024,7,9.0,July
5135647788,LHF3027,NY,PAS,2024-07-04,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1244P,,QN,,,NORTHERN BLVD (E/B),@ DOUGLASTON PKWY,0.0,1111.0,D,T,,,,GY,,2013.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,GREY,Queens,12.0,Thursday,2024,7,,July
4906782140,KUR5622,NY,PAS,2024-07-10,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0939A,,QN,,,EB S CONDUIT AVE @ 7,9TH ST,0.0,1180.0,B,T,,,,GY,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Queens,9.0,Wednesday,2024,7,,July
9142302160,LAN7181,NY,PAS,2024-07-12,38,SUBN,NISSA,T,35690,9690,9840,20250308,111.0,111,111,366544,T401,U,1115A,,Q,F,42-33,BELL BLVD,,0.0,408.0,H1,,YYYYYY,0900A,0700P,WH,,2023.0,432287,0.0,,38-FAILURE TO DSPLAY METER REC,,,,WHITE,Queens,11.0,Friday,2024,7,9.0,July
9141475409,590167,DE,PAS,2024-06-28,21,4DSD,MAZDA,T,69230,0,0,20248888,88.0,88,88,355553,T802,A,0510A,,K,I,N,PARK AVE,47ft E/of N Portland,0.0,408.0,D1,,Y Y Y,0300A,0600A,BLACK,,0.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,BLACK,Brooklyn,5.0,Friday,2024,6,3.0,June
9143290899,LGH2747,NY,PAS,2024-07-13,14,4DSD,TOYOT,T,28830,23030,20030,20251228,61.0,61,61,366548,T302,I,0358P,,K,O,3300,CONEY ISLAND AVE,,0.0,408.0,C,,YYYYYYY,,,WH,,2022.0,,0.0,41.0,14-NO STANDING,,,,WHITE,Brooklyn,3.0,Saturday,2024,7,,July
2018637708,LBZ8994,PA,PAS,2024-07-12,40,4DSD,INFIN,S,36130,85530,19630,0,67.0,67,0,997576,KN17,,1125A,00000,Kings,F,155,EAST 29 STREET,,0.0,408.0,e2,,,,,GY,,0.0,,0.0,,FIRE HYDRANT,,,,GREY,Brooklyn,11.0,Friday,2024,7,,July
9136119866,54382JA,NY,COM,2024-07-09,46,VAN,NISSA,T,15710,35870,35890,20241231,24.0,24,24,373688,T103,AA,1250P,,NY,F,921,COLUMBUS AVE,,0.0,408.0,F1,,YYYYYYY,,,WHITE,,2014.0,,0.0,51.0,46B-DOUBLE PARKING (COM-100FT),,,,WHITE,Manhattan,12.0,Tuesday,2024,7,,July
9138529658,LAB4399,NY,PAS,2024-07-09,40,SUBN,NISSA,T,9640,7540,7790,20250113,114.0,114,114,357359,T401,R,0106P,,Q,O,28-12,41ST ST,,0.0,408.0,E2,,YYYYYYY,,,GY,,2013.0,,8.0,30.0,40-FIRE HYDRANT,,,,GREY,Queens,1.0,Tuesday,2024,7,,July
9142645359,JGA1921,NY,PAS,2024-07-11,40,SUBN,TOYOT,T,65490,7290,7340,20260520,109.0,109,109,357763,T401,M,0758A,,Q,O,25-18,UNION ST,,0.0,408.0,E2,,YYYYYYY,,,GY,,2011.0,,4.0,,40-FIRE HYDRANT,,,,GREY,Queens,7.0,Thursday,2024,7,,July
9135811778,84191MJ,NY,COM,2024-06-27,38,VAN,FORD,T,44990,35050,35070,20250831,20.0,20,20,361826,T103,CC,0954A,,NY,F,110,WEST END AVE,,0.0,408.0,H1,,YYYYY,0800A,0400P,WH,,2017.0,114147,0.0,53.0,38-FAILURE TO DSPLAY METER REC,,,,WHITE,Manhattan,9.0,Thursday,2024,6,8.0,June
9138555050,LJM6858,NY,PAS,2024-07-01,21,SUBN,INFIN,T,8240,37290,8440,20240829,114.0,114,114,365889,T401,E,0855A,,Q,F,32-70,32ND ST,,0.0,408.0,D1,,Y  Y,0830A,1000A,BK,,2016.0,,0.0,,21-NO PARKING (STREET CLEAN),,,,BLACK,Queens,8.0,Monday,2024,7,8.0,July
9142060930,JXW0457,PA,PAS,2024-07-23,14,4DSD,AUDI,T,17530,25390,27800,20248888,13.0,13,13,367370,T102,K,1230P,,NY,F,28,E 27TH ST,,0.0,408.0,C,,YYYYY,0600A,0700P,WHITE,,0.0,,0.0,3.0,14-NO STANDING,,,,WHITE,Manhattan,12.0,Tuesday,2024,7,6.0,July
9136101990,CVG23,NY,BOB,2024-07-13,64,SUBN,ACURA,T,26290,0,0,20260219,17.0,17,17,361372,MTTF,H,0342P,,NY,I,N,MITCHELL PL,10ft W/of Beekman Pl,0.0,408.0,C8,,YYYYYYY,,,WH,,2012.0,,0.0,3.0,"64-NO STD EX CON/DPL, D/S DEC",,,,WHITE,Manhattan,3.0,Saturday,2024,7,,July
4905911904,KEL6612,NY,PAS,2024-07-04,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1214A,,BK,,,WB N. CONDUIT BLVD @,76TH ST,0.0,1180.0,B,T,,,,BK,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Brooklyn,12.0,Thursday,2024,7,,July
9145320093,HZR1757,NY,PAS,2024-07-18,20,4DSD,TOYOT,T,31400,30370,12550,20260518,45.0,45,45,371705,T201,Q,1150A,,BX,F,100,ERDMAN PL,,0.0,408.0,D,,YYYYYYY,,,BK,,2017.0,,0.0,45.0,20A-NO PARKING (NON-COM),,,,BLACK,Bronx,11.0,Thursday,2024,7,,July
9138537163,LJJ4389,NY,PAS,2024-07-08,38,4DSD,HYUND,T,47990,0,0,20240722,108.0,108,108,370833,T401,Z,1210P,,Q,I,S,GREENPOINT AVE,75ft E/of 46th St,0.0,408.0,H1,,YYYYYY,0830A,0700P,BLUE,,2018.0,426923,0.0,,38-FAILURE TO DSPLAY METER REC,,,,BLUE,Queens,12.0,Monday,2024,7,8.0,July
4906878568,LKP8489,NY,PAS,2024-07-11,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1126A,,QN,,,SB FRANCIS LEWIS BLV,D @ 128TH AVE,0.0,1180.0,B,T,,,,BR,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BROWN,Queens,11.0,Thursday,2024,7,,July
4907958547,KBC1783,NY,OMS,2024-07-16,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0732P,,MN,,,NB WEST ST @ LEROY S,T,0.0,1180.0,B,T,,,,GY,,2022.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Manhattan,7.0,Tuesday,2024,7,,July
9137834320,LGE2983,NY,PAS,2024-07-05,38,SUBN,HONDA,T,64330,75530,81330,88888888,84.0,84,84,374630,T301,O,0225P,,K,F,50,NEVINS ST,,0.0,408.0,H1,,YYYYYY,0900A,0700P,BLUE,,0.0,332508,0.0,5.0,38-FAILURE TO DSPLAY METER REC,,,,BLUE,Brooklyn,2.0,Friday,2024,7,9.0,July
9141527343,218BP0,NY,LMB,2024-07-17,70,MOPD,NS,T,7940,7790,7840,20240430,114.0,114,114,352040,T401,C,1039A,,Q,O,30-50,30TH ST,,0.0,408.0,J3,,YYYYYYY,,,GREY,,0.0,,0.0,,70A-REG. STICKER EXPIRED (NYS),,,,GREY,Queens,10.0,Wednesday,2024,7,,July
5135558846,MME0622,PA,PAS,2024-06-29,7,SW,INFIN,V,0,0,0,0,,0,0,0,,,1140P,,BK,,,ATLANTIC AVE (W/B) @,KINGSTON AVE,0.0,1111.0,D,T,,,,,,2016.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,,Brooklyn,11.0,Saturday,2024,6,,June
4908187186,LHX7977,NY,PAS,2024-07-19,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0553A,,QN,,,WB SEAGIRT BLVD @ B,11TH ST,0.0,1180.0,B,T,,,,BL,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,5.0,Friday,2024,7,,July
4905595575,KGW1274,NY,PAS,2024-07-03,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0207A,,MN,,,SB 9TH AVE @ W 28TH,ST,0.0,1180.0,B,T,,,,WH,,2020.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,WHITE,Manhattan,2.0,Wednesday,2024,7,,July
9133219448,P12UMS,NJ,PAS,2024-07-06,14,4DSD,ME/BE,T,11610,13810,16310,88888888,7.0,7,7,377852,T105,G,0414P,,NY,O,93,ALLEN ST,,0.0,408.0,C,,YYYYYYY,0400P,0700P,WHITE,,0.0,,0.0,63.0,14-NO STANDING,,,,WHITE,Manhattan,4.0,Saturday,2024,7,16.0,July
4908689179,LVE3866,PA,PAS,2024-07-19,36,SDN,BMW,V,0,0,0,0,,0,0,0,,,0119A,,BK,,,NB BAY PKWY @ BENSON,AVE,0.0,1180.0,B,T,,,,,,2024.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,Brooklyn,1.0,Friday,2024,7,,July
4907535314,T667880C,NY,OMT,2024-07-15,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0726A,,BK,,,SB FLATBUSH AVE @ OC,EAN AVE,0.0,1180.0,B,T,,,,GY,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,7.0,Monday,2024,7,,July
4904360760,T718121C,NY,OMT,2024-06-29,36,4DSD,CHEVR,V,0,40404,40404,0,,0,0,0,,,0737P,,BK,,,SB UTICA AVE @ AVE O,,0.0,1180.0,B,T,,,,GY,,2018.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,GREY,Brooklyn,7.0,Saturday,2024,6,,June
5604608993,JNB4317,NY,PAS,2024-07-05,12,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0616P,,QN,,,EB HILLSIDE AVE @ 18,5th St,0.0,1111.0,C,T,,,,GY,,2014.0,,0.0,,MOBILE BUS LANE VIOLATION,,,,GREY,Queens,6.0,Friday,2024,7,,July
9143276088,JAJ5616,NY,PAS,2024-07-24,70,SUBN,FORD,T,5830,40404,40404,20240709,66.0,66,66,375357,T302,F,1023A,,K,F,4001,7TH ST,,0.0,408.0,J3,,YYYYYYY,,,WH,,2014.0,,0.0,43.0,70A-REG. STICKER EXPIRED (NYS),,,,WHITE,Brooklyn,10.0,Wednesday,2024,7,,July
9141615360,CDEN718,ON,PAS,2024-07-09,21,SUBN,JEEP,T,35190,14510,15710,88888888,20.0,20,20,359608,T103,N,0924A,,NY,F,70,W 71ST ST,,0.0,408.0,D1,,Y  Y,0900A,1030A,BLUE,,0.0,,0.0,33.0,21-NO PARKING (STREET CLEAN),,,,BLUE,Manhattan,9.0,Tuesday,2024,7,9.0,July
9140140910,D44SLZ,NJ,PAS,2024-07-08,21,4DSD,BMW,T,57260,0,0,88888888,67.0,67,67,372267,T302,G,1136A,,K,I,W,LOTT ST,60ft N/of Cortelyou,0.0,408.0,D1,,Y  Y,1100A,1230A,BLACK,,0.0,,0.0,31.0,21-NO PARKING (STREET CLEAN),,,,BLACK,Brooklyn,11.0,Monday,2024,7,11.0,July
9131174061,HEE1416,NY,PAS,2024-07-08,38,SUBN,AUDI,T,61830,49630,48830,20240204,84.0,84,84,365900,T301,X,0430P,,K,F,115-117,MONTAGUE ST,,0.0,408.0,H1,,YYYYYY,0830A,0700P,GY,,2017.0,342738,0.0,1.0,38-FAILURE TO DSPLAY METER REC,,,,GREY,Brooklyn,4.0,Monday,2024,7,8.0,July
4908957770,LPB4871,NY,OMS,2024-07-21,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0647P,,QN,,,NB WHITESTONE EXPWY,@ 25TH RD,0.0,1180.0,B,T,,,,BL,,2021.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,BLACK,Queens,6.0,Sunday,2024,7,,July
4037673642,418BL3,NY,MOT,2024-06-23,5,MCY,FL/E,V,0,0,0,0,,0,0,0,,,0626P,,QN,,,SB MAIN ST @ SANFORD,AVE,0.0,1111.0,C,T,,,,BK,,2023.0,,0.0,,BUS LANE VIOLATION,,,,BLACK,Queens,6.0,Sunday,2024,6,,June
9143653443,5966X39,TX,PAS,2024-07-24,31,SUBN,HONDA,T,34370,0,0,20240988,10.0,10,10,376939,T102,R,0527P,,NY,I,S,W 30TH ST,150ft W/of 10th Ave,0.0,408.0,L3,,YYYYYY,0700A,1000P,BLACK,,0.0,,0.0,99.0,31-NO STAND (COM. MTR. ZONE),,,,BLACK,Manhattan,5.0,Wednesday,2024,7,7.0,July
9132494221,HFZ9297,NY,PAS,2024-07-12,71,4DSD,NISSA,T,70368,43190,41150,20260525,120.0,120,120,368599,T303,E,0354P,,R,F,95,MORRISON AVE,,0.0,408.0,J6,,YYYYYYY,,,WH,,2016.0,,0.0,,71A-INSP STICKER EXPIRED (NYS),,,,WHITE,Staten Island,3.0,Friday,2024,7,,July
